step,g_scalar,accum_norm,ema_grad_norm,loss_pos,loss_neg
2398,7276.5923,100.0000,22.9468,95.0270,80.4738
2399,10862.5869,100.0000,22.9489,161.7462,140.0210
2400,-2045.0364,100.0000,22.9508,161.2261,165.3161
2401,-16915.9805,100.0000,22.9442,89.5255,123.3574
2402,-36016.9375,100.0000,22.9448,447.3484,519.3823
2403,-1088.5468,100.0000,22.9427,152.5823,154.7594
2404,-2920.7915,100.0000,22.9411,38.3409,44.1825
2405,32752.2051,100.0000,22.9336,211.6029,146.0985
2406,-97655.2266,100.0000,22.9366,118.8078,314.1183
2407,3159.4849,100.0000,22.9398,78.0424,71.7235
2408,5102.5278,100.0000,22.9378,87.9743,77.7693
2409,27445.2051,100.0000,22.9431,120.1692,65.2788
2410,-12912.8418,100.0000,22.9420,112.9975,138.8232
2411,6139.5586,100.0000,22.9387,74.7387,62.4596
2412,-8197.3877,100.0000,22.9391,127.3049,143.6997
2413,4212.3794,100.0000,22.9341,115.0579,106.6331
2414,10329.4756,100.0000,22.9399,178.6205,157.9616
2415,13742.2334,100.0000,22.9414,103.4429,75.9585
2416,-37007.3164,100.0000,22.9435,179.6797,253.6943
2417,-34577.8242,100.0000,22.9446,79.9777,149.1333
2418,-15437.8457,100.0000,22.9413,51.9283,82.8040
2419,-25559.3027,100.0000,22.9405,99.6190,150.7376
2420,-34762.9336,100.0000,22.9415,39.3123,108.8381
2421,66304.5234,100.0000,22.9403,240.9452,108.3362
2422,8536.8154,100.0000,22.9395,92.9775,75.9039
2423,-76826.3125,100.0000,22.9354,217.3061,370.9587
2424,15693.6797,100.0000,22.9353,99.2416,67.8543
2425,53522.1445,100.0000,22.9379,205.7486,98.7043
2426,-25163.6582,100.0000,22.9394,146.2531,196.5805
2427,13579.2158,100.0000,22.9450,155.2186,128.0602
2428,-135649.0000,100.0000,22.9441,261.3371,532.6351
2429,142495.8594,100.0000,22.9423,343.5126,58.5209
2430,-8136.0586,100.0000,22.9426,87.5479,103.8200
2431,-70220.1562,100.0000,22.9460,211.0538,351.4941
2432,14819.2783,100.0000,22.9461,145.1779,115.5394
2433,3037.7959,100.0000,22.9441,161.8910,155.8154
2434,-85569.2734,100.0000,22.9440,146.6600,317.7986
2435,-24387.7188,100.0000,22.9451,151.3804,200.1558
2436,-44116.9883,100.0000,22.9429,206.9106,295.1446
2437,4794.0654,100.0000,22.9417,71.6598,62.0716
2438,-26776.9238,100.0000,22.9410,154.4027,207.9566
2439,-15206.8633,100.0000,22.9432,160.8822,191.2959
2440,-82804.2578,100.0000,22.9426,342.3128,507.9213
2441,-2113.6475,100.0000,22.9486,39.9979,44.2252
2442,-18120.5215,100.0000,22.9490,127.7444,163.9855
2443,30958.1523,100.0000,22.9488,148.1101,86.1938
2444,-3511.3525,100.0000,22.9461,171.9951,179.0178
2445,22761.0508,100.0000,22.9431,172.6004,127.0783
2446,-53502.8281,100.0000,22.9410,107.1688,214.1745
2447,82240.0703,100.0000,22.9364,271.4056,106.9254
2448,-10287.7119,100.0000,22.9345,235.2401,255.8156
2449,24895.8047,100.0000,22.9373,99.2473,49.4557
2450,-95614.7656,100.0000,22.9367,91.4471,282.6767
2451,-43895.7656,100.0000,22.9379,112.2600,200.0516
2452,3139.7554,100.0000,22.9387,329.6477,323.3682
2453,10001.6787,100.0000,22.9381,69.7895,49.7862
2454,-18235.7402,100.0000,22.9363,85.5496,122.0211
2455,61948.1367,100.0000,22.9326,430.6646,306.7683
2456,4405.1895,100.0000,22.9326,167.4381,158.6277
2457,44273.8008,100.0000,22.9374,172.2504,83.7028
2458,28024.5215,100.0000,22.9421,187.0271,130.9781
2459,-87.2726,100.0000,22.9419,238.7474,238.9220
2460,128922.6406,100.0000,22.9424,600.9440,343.0988
2461,9421.5889,100.0000,22.9454,86.3983,67.5551
2462,44436.4883,100.0000,22.9462,207.3233,118.4503
2463,-55805.4961,100.0000,22.9480,401.5722,513.1832
2464,-24277.8770,100.0000,22.9467,95.3878,143.9436
2465,-35768.6914,100.0000,22.9476,278.6809,350.2183
2466,-39804.0234,100.0000,22.9455,242.6739,322.2819
2467,-18980.4844,100.0000,22.9487,84.5494,122.5104
2468,7618.4922,100.0000,22.9456,185.4370,170.2000
2469,6267.2178,100.0000,22.9458,62.9660,50.4316
2470,299.6902,100.0000,22.9420,114.9217,114.3223
2471,-4955.9517,100.0000,22.9370,100.8689,110.7808
2472,-1462.2955,100.0000,22.9406,90.8143,93.7389
2473,3090.1375,100.0000,22.9429,93.0563,86.8760
2474,-13096.0078,100.0000,22.9466,215.3035,241.4955
2475,-65.9237,100.0000,22.9435,46.4240,46.5558
2476,-6924.7358,100.0000,22.9456,147.8509,161.7004
2477,-12523.3613,100.0000,22.9461,42.0219,67.0686
2478,40749.2227,100.0000,22.9463,558.4273,476.9289
2479,-7417.3354,100.0000,22.9473,152.9942,167.8289
2480,-3479.8298,100.0000,22.9450,39.7739,46.7335
2481,-39324.0508,100.0000,22.9467,189.8995,268.5476
2482,49555.7930,100.0000,22.9445,199.5716,100.4600
2483,-11132.0498,100.0000,22.9426,67.6138,89.8779
2484,-55794.6484,100.0000,22.9441,883.9614,995.5507
2485,-9570.3428,100.0000,22.9448,79.5015,98.6422
2486,-46972.3906,100.0000,22.9475,250.3176,344.2624
2487,263.2866,100.0000,22.9497,60.6126,60.0861
2488,20382.0195,100.0000,22.9472,339.5120,298.7479
2489,2446.3997,100.0000,22.9459,41.2834,36.3906
2490,-10663.8145,100.0000,22.9422,120.3775,141.7052
2491,3694.9922,100.0000,22.9400,56.3617,48.9717
2492,-18549.6680,100.0000,22.9365,78.5021,115.6014
2493,18814.8262,100.0000,22.9384,105.4153,67.7857
2494,-86651.4062,100.0000,22.9391,230.7084,404.0112
2495,778.9269,100.0000,22.9389,89.5022,87.9444
2496,-14029.4570,100.0000,22.9349,103.9263,131.9852
2497,-115518.1094,100.0000,22.9357,263.5809,494.6171
2498,17407.0586,100.0000,22.9365,334.5477,299.7336
2499,-16643.2266,100.0000,22.9385,55.4795,88.7659
2500,9141.3496,100.0000,22.9385,151.8410,133.5583
2501,-9081.0352,100.0000,22.9437,93.7768,111.9389
2502,-41002.3633,100.0000,22.9440,252.8792,334.8839
2503,-65583.0391,100.0000,22.9435,170.6222,301.7883
2504,-25658.9355,100.0000,22.9449,94.2510,145.5688
2505,646.4501,100.0000,22.9433,47.1037,45.8108
2506,-13212.8262,100.0000,22.9432,98.2460,124.6716
2507,26846.0898,100.0000,22.9425,95.0815,41.3894
2508,-36045.8281,100.0000,22.9412,102.7590,174.8506
2509,-21600.4941,100.0000,22.9399,132.7320,175.9330
2510,-4526.5405,100.0000,22.9400,32.3945,41.4476
2511,11086.3418,100.0000,22.9446,270.6636,248.4910
2512,34203.2422,100.0000,22.9458,156.0198,87.6133
2513,-151644.4219,100.0000,22.9487,297.0030,600.2919
2514,-35660.3086,100.0000,22.9479,548.2391,619.5597
2515,-2883.6594,100.0000,22.9490,152.4733,158.2406
2516,30761.8184,100.0000,22.9467,177.0973,115.5737
2517,-1155.4375,100.0000,22.9466,122.0324,124.3432
2518,-49704.0469,100.0000,22.9436,67.3859,166.7940
2519,16708.5684,100.0000,22.9380,121.1030,87.6859
2520,32511.7070,100.0000,22.9400,168.6237,103.6003
2521,-59206.0703,100.0000,22.9396,178.3306,296.7428
2522,38155.3203,100.0000,22.9389,276.5821,200.2715
2523,597.6047,100.0000,22.9378,31.9865,30.7913
2524,23582.1836,100.0000,22.9422,209.6452,162.4808
2525,26611.5879,100.0000,22.9409,177.5823,124.3591
2526,-13297.1914,100.0000,22.9384,66.4951,93.0895
2527,-29856.2363,100.0000,22.9387,83.3815,143.0940
2528,-5111.0918,100.0000,22.9400,171.7512,181.9734
2529,-3409.0537,100.0000,22.9425,93.1165,99.9346
2530,18494.6562,100.0000,22.9462,141.2347,104.2454
2531,-74700.7969,100.0000,22.9427,222.6150,372.0166
2532,-83383.2734,100.0000,22.9411,414.6932,581.4598
2533,-44849.0820,100.0000,22.9440,186.2152,275.9133
2534,2378.3340,100.0000,22.9399,106.4809,101.7243
2535,-1641.7809,100.0000,22.9415,110.7013,113.9848
2536,31192.3301,100.0000,22.9412,157.9479,95.5632
2537,-27904.2520,100.0000,22.9444,284.8514,340.6599
2538,66601.4141,100.0000,22.9439,277.6028,144.3999
2539,8964.5576,100.0000,22.9418,94.1212,76.1921
2540,4984.0776,100.0000,22.9421,67.8291,57.8610
2541,-3162.1990,100.0000,22.9464,29.5001,35.8245
2542,-18396.4492,100.0000,22.9454,93.7941,130.5870
2543,-12503.8223,100.0000,22.9428,148.6040,173.6116
2544,179440.2188,100.0000,22.9454,597.2376,238.3572
2545,-184733.1250,100.0000,22.9423,812.5827,1182.0490
2546,24954.9297,100.0000,22.9411,136.8081,86.8983
2547,-32657.7910,100.0000,22.9403,256.2318,321.5474
2548,-27702.8418,100.0000,22.9385,174.5224,229.9281
2549,39263.9141,100.0000,22.9393,146.6712,68.1434
2550,-61092.4727,100.0000,22.9394,107.9678,230.1527
2551,-20459.3652,100.0000,22.9402,125.2300,166.1487
2552,-3582.4050,100.0000,22.9384,189.2609,196.4258
2553,42237.3672,100.0000,22.9378,208.9158,124.4410
2554,375.4387,100.0000,22.9372,52.9159,52.1650
2555,-1019.3100,100.0000,22.9366,212.0240,214.0626
2556,-1354.7288,100.0000,22.9384,81.8260,84.5355
2557,4782.7529,100.0000,22.9398,223.0376,213.4721
2558,-8412.4072,100.0000,22.9421,76.3827,93.2075
2559,1546.7872,100.0000,22.9435,51.1852,48.0916
2560,-10694.4736,100.0000,22.9469,474.4976,495.8866
2561,-6608.7686,100.0000,22.9499,37.3164,50.5340
2562,-23359.0742,100.0000,22.9453,109.2523,155.9704
2563,159473.3906,100.0000,22.9455,1192.1038,873.1570
2564,87250.5781,100.0000,22.9427,437.4959,262.9948
2565,-2176.2581,100.0000,22.9404,36.1587,40.5112
2566,32059.6895,100.0000,22.9380,174.9188,110.7994
2567,-2692.3484,100.0000,22.9390,46.5951,51.9798
2568,44535.0117,100.0000,22.9386,308.6504,219.5804
2569,-3671.1541,100.0000,22.9414,68.1167,75.4590
2570,-28815.3125,100.0000,22.9416,60.5422,118.1729
2571,-4064.8213,100.0000,22.9419,38.9060,47.0357
2572,9826.2441,100.0000,22.9399,124.5449,104.8924
2573,14343.0020,100.0000,22.9398,220.0809,191.3949
2574,6982.1777,100.0000,22.9404,376.0764,362.1120
2575,-3599.3271,100.0000,22.9435,145.7847,152.9834
2576,-4599.3350,100.0000,22.9452,81.2408,90.4394
2577,-62383.1562,100.0000,22.9447,125.7058,250.4721
2578,3876.6174,100.0000,22.9448,618.2797,610.5265
2579,-204464.5469,100.0000,22.9436,269.6697,678.5988
2580,67244.3906,100.0000,22.9426,215.0146,80.5258
2581,-971.1857,100.0000,22.9366,32.1951,34.1375
2582,-3884.7886,100.0000,22.9364,107.3725,115.1421
2583,-63470.6250,100.0000,22.9347,144.8766,271.8178
2584,-28618.4082,100.0000,22.9389,521.4226,578.6594
2585,14053.4365,100.0000,22.9379,108.7548,80.6479
2586,-17429.0742,100.0000,22.9380,119.2215,154.0797
2587,3856.4529,100.0000,22.9372,51.6996,43.9867
2588,182.5867,100.0000,22.9375,66.6418,66.2766
2589,136094.4844,100.0000,22.9411,913.4438,641.2548
2590,-61911.0117,100.0000,22.9423,94.9384,218.7604
2591,-8092.9033,100.0000,22.9433,90.2711,106.4569
2592,-6154.1709,100.0000,22.9435,88.3936,100.7020
2593,-123972.1953,100.0000,22.9432,406.8195,654.7639
2594,848.3619,100.0000,22.9438,82.8040,81.1073
2595,-11204.3018,100.0000,22.9484,56.1271,78.5357
2596,-57528.5195,100.0000,22.9489,172.8368,287.8938
2597,2870.3232,100.0000,22.9493,103.6153,97.8747
2598,-19628.2812,100.0000,22.9452,68.2417,107.4982
2599,3948.2917,100.0000,22.9482,101.3434,93.4468
2600,98304.5312,100.0000,22.9486,380.9992,184.3902
2601,-13532.5010,100.0000,22.9481,164.4168,191.4818
2602,-72751.1719,100.0000,22.9464,106.7202,252.2225
2603,-86867.1719,100.0000,22.9501,324.9245,498.6589
2604,-11844.9551,100.0000,22.9506,83.5979,107.2878
2605,319466.8750,100.0000,22.9507,806.1973,167.2635
2606,-21218.3906,100.0000,22.9493,161.0972,203.5340
2607,17467.1641,100.0000,22.9477,125.0859,90.1516
2608,-60476.1523,100.0000,22.9505,269.0631,390.0154
2609,40232.8359,100.0000,22.9514,205.5837,125.1180
2610,47385.4297,100.0000,22.9501,308.1514,213.3805
2611,-1799.8867,100.0000,22.9466,28.0255,31.6253
2612,-61612.2500,100.0000,22.9464,126.9904,250.2149
2613,29796.7832,100.0000,22.9457,405.6477,346.0542
2614,24071.9902,100.0000,22.9421,344.2373,296.0933
2615,-19538.1660,100.0000,22.9447,62.9147,101.9910
2616,-17215.4434,100.0000,22.9455,40.3080,74.7389
2617,1497.4041,100.0000,22.9413,38.1011,35.1063
2618,-33884.2617,100.0000,22.9385,407.0627,474.8312
2619,-83490.9375,100.0000,22.9367,424.2487,591.2306
2620,-12013.5342,100.0000,22.9404,330.1027,354.1298
2621,-20495.7305,100.0000,22.9374,71.5461,112.5376
2622,25736.4238,100.0000,22.9367,123.7385,72.2657
2623,-18936.0352,100.0000,22.9386,54.9762,92.8483
2624,11386.9971,100.0000,22.9422,128.7301,105.9561
2625,-6914.8521,100.0000,22.9380,66.6159,80.4456
2626,-3860.6833,100.0000,22.9382,80.7143,88.4357
2627,-85392.9297,100.0000,22.9422,81.1513,251.9371
2628,9850.5557,100.0000,22.9413,568.3325,548.6313
2629,102647.6172,100.0000,22.9377,312.3421,107.0469
2630,104415.6484,100.0000,22.9379,494.2494,285.4181
2631,-16260.9941,100.0000,22.9391,110.4467,142.9687
2632,17406.9180,100.0000,22.9396,144.0021,109.1882
2633,2117.2026,100.0000,22.9473,369.0492,364.8148
2634,-369.4916,100.0000,22.9477,87.5027,88.2417
2635,34560.0430,100.0000,22.9470,262.1053,192.9852
2636,-6262.7354,100.0000,22.9467,32.3530,44.8785
2637,11498.7793,100.0000,22.9466,58.5157,35.5181
2638,9211.7305,100.0000,22.9454,124.3599,105.9365
2639,31801.3105,100.0000,22.9417,97.0480,33.4453
2640,135692.4375,100.0000,22.9408,489.5962,218.2113
2641,-23816.4590,100.0000,22.9449,147.5773,195.2102
2642,-71695.1484,100.0000,22.9440,129.3885,272.7787
2643,-9141.1934,100.0000,22.9447,53.3586,71.6410
2644,19816.8828,100.0000,22.9450,163.2192,123.5854
2645,53489.4492,100.0000,22.9423,196.2500,89.2711
2646,29304.5664,100.0000,22.9401,423.8227,365.2136
2647,-22273.0254,100.0000,22.9448,47.7818,92.3279
2648,-8567.8711,100.0000,22.9438,193.7991,210.9348
2649,-16054.9893,100.0000,22.9410,89.5108,121.6208
2650,5040.8286,100.0000,22.9424,44.0214,33.9398
2651,51275.3672,100.0000,22.9402,183.0571,80.5064
2652,-20085.0000,100.0000,22.9346,174.1502,214.3202
2653,-17687.4609,100.0000,22.9346,49.8483,85.2232
2654,155431.8281,100.0000,22.9402,832.6230,521.7594
2655,101267.2422,100.0000,22.9428,316.9065,114.3720
2656,40452.6641,100.0000,22.9442,161.4621,80.5568
2657,49074.6523,100.0000,22.9438,324.8944,226.7451
2658,849.0505,100.0000,22.9424,37.1904,35.4923
2659,-4319.7939,100.0000,22.9433,36.7234,45.3630
2660,-13367.0352,100.0000,22.9454,129.8098,156.5439
2661,-13850.6162,100.0000,22.9464,95.7751,123.4763
2662,-31338.4707,100.0000,22.9441,367.2318,429.9088
2663,-15766.3574,100.0000,22.9439,114.1375,145.6702
2664,84868.5859,100.0000,22.9412,306.7094,136.9722
2665,-83193.6641,100.0000,22.9413,172.6952,339.0825
2666,-22639.8730,100.0000,22.9412,93.1146,138.3944
2667,-20997.8633,100.0000,22.9479,1141.7278,1183.7235
2668,-6098.7607,100.0000,22.9474,33.5476,45.7451
2669,-80340.3281,100.0000,22.9452,207.9974,368.6780
2670,-19460.2969,100.0000,22.9449,112.5945,151.5151
2671,-13596.8857,100.0000,22.9424,109.6810,136.8748
2672,-15948.9326,100.0000,22.9405,126.5936,158.4915
2673,63431.5859,100.0000,22.9381,310.4426,183.5795
2674,38376.3867,100.0000,22.9381,349.7504,272.9976
2675,-112322.5312,100.0000,22.9392,110.8882,335.5332
2676,4225.2979,100.0000,22.9377,41.9257,33.4751
2677,-1218.7080,100.0000,22.9363,117.3190,119.7564
2678,-19965.4082,100.0000,22.9420,178.1921,218.1229
2679,-2484.3044,100.0000,22.9430,61.5438,66.5124
2680,-20741.7910,100.0000,22.9422,70.7547,112.2383
2681,-102889.7734,100.0000,22.9446,322.1100,527.8896
2682,-33774.0430,100.0000,22.9438,58.1952,125.7433
2683,5070.7075,100.0000,22.9410,44.9697,34.8283
2684,-5665.4355,100.0000,22.9403,91.6518,102.9827
2685,-51502.7148,100.0000,22.9392,360.4421,463.4476
2686,-13780.4180,100.0000,22.9391,77.5795,105.1403
2687,1097.7803,100.0000,22.9365,37.7382,35.5426
2688,7374.1133,100.0000,22.9357,62.2206,47.4723
2689,62907.6250,100.0000,22.9387,573.6572,447.8419
2690,11277.5498,100.0000,22.9395,162.0551,139.5000
2691,-29910.8125,100.0000,22.9379,297.9291,357.7507
2692,28592.3770,100.0000,22.9385,292.9080,235.7232
2693,-45938.4609,100.0000,22.9417,270.4284,362.3053
2694,-11231.9092,100.0000,22.9385,52.9439,75.4077
2695,116392.9141,100.0000,22.9394,394.1461,161.3602
2696,-6874.5688,100.0000,22.9402,52.4248,66.1739
2697,87947.0547,100.0000,22.9390,343.1326,167.2385
2698,-2312.5571,100.0000,22.9409,62.5138,67.1389
2699,3337.3108,100.0000,22.9440,311.6981,305.0235
2700,-14355.4844,100.0000,22.9458,383.1301,411.8411
2701,-6886.2607,100.0000,22.9479,33.0283,46.8009
2702,608.8314,100.0000,22.9490,40.8773,39.6597
2703,-71190.3984,100.0000,22.9479,120.2817,262.6625
2704,-31556.9004,100.0000,22.9446,431.4938,494.6076
2705,14213.4551,100.0000,22.9514,107.4130,78.9861
2706,-34505.7695,100.0000,22.9517,468.3574,537.3689
2707,-37472.1680,100.0000,22.9481,238.5108,313.4551
2708,2071.3425,100.0000,22.9439,173.0576,168.9149
2709,-45383.1367,100.0000,22.9429,112.9694,203.7356
2710,-77680.3281,100.0000,22.9385,310.4814,465.8421
2711,-17027.5117,100.0000,22.9383,177.6626,211.7176
2712,1789.2723,100.0000,22.9428,42.2510,38.6725
2713,-34080.1250,100.0000,22.9400,132.0171,200.1774
2714,37151.1445,100.0000,22.9393,137.8652,63.5630
2715,-3483.4900,100.0000,22.9343,306.6725,313.6395
2716,12083.0000,100.0000,22.9396,70.9571,46.7911
2717,-234471.7656,100.0000,22.9424,234.8317,703.7752
2718,-54594.3281,100.0000,22.9422,294.5588,403.7475
2719,17689.9414,100.0000,22.9418,113.9267,78.5468
2720,-4811.1763,100.0000,22.9405,63.0625,72.6848
2721,47255.5547,100.0000,22.9448,1255.2158,1160.7047
2722,-6100.0898,100.0000,22.9463,71.2876,83.4877
2723,2094.6045,100.0000,22.9475,77.4904,73.3012
2724,15363.9072,100.0000,22.9428,71.8682,41.1403
2725,1821.7583,100.0000,22.9401,54.1572,50.5137
2726,-120393.7969,100.0000,22.9399,445.3961,686.1837
2727,384108.0312,100.0000,22.9371,1176.2748,408.0587
2728,-1429.9316,100.0000,22.9373,62.8022,65.6621
2729,5155.7197,100.0000,22.9397,103.0875,92.7760
2730,-25711.1660,100.0000,22.9399,226.6850,278.1073
2731,-15971.1035,100.0000,22.9390,63.5612,95.5034
2732,-14165.1230,100.0000,22.9371,76.8795,105.2097
2733,-99756.0781,100.0000,22.9385,244.8458,444.3580
2734,18251.8691,100.0000,22.9415,101.6917,65.1880
2735,11845.4746,100.0000,22.9424,226.3223,202.6314
2736,15110.9160,100.0000,22.9406,171.5438,141.3220
2737,7022.3276,100.0000,22.9391,132.7906,118.7460
2738,14515.7930,100.0000,22.9390,216.7635,187.7319
2739,41550.6289,100.0000,22.9384,186.1096,103.0084
2740,4346.8018,100.0000,22.9411,120.8371,112.1435
2741,5008.5430,100.0000,22.9408,47.3922,37.3751
2742,-19471.1074,100.0000,22.9444,174.6782,213.6204
2743,25529.3848,100.0000,22.9404,122.2343,71.1756
2744,61071.4180,100.0000,22.9412,192.3503,70.2075
2745,-10203.7275,100.0000,22.9429,74.1703,94.5778
2746,-69517.6875,100.0000,22.9387,108.1079,247.1433
2747,3748.0583,100.0000,22.9424,64.0803,56.5841
2748,7147.3008,100.0000,22.9424,157.5524,143.2578
2749,-17451.2754,100.0000,22.9401,93.3994,128.3020
2750,-16189.8193,100.0000,22.9441,70.6258,103.0055
2751,10803.7188,100.0000,22.9425,103.0584,81.4510
2752,-106568.7969,100.0000,22.9412,165.5574,378.6949
2753,-16027.8545,100.0000,22.9409,75.6208,107.6765
2754,-2633.6479,100.0000,22.9414,42.0163,47.2836
2755,-4196.0107,100.0000,22.9400,107.7357,116.1277
2756,-17179.7324,100.0000,22.9403,134.4393,168.7987
2757,-4613.6533,100.0000,22.9439,55.9500,65.1773
2758,90110.8359,100.0000,22.9433,219.1776,38.9559
2759,3382.4424,100.0000,22.9381,97.7475,90.9827
2760,-56729.6836,100.0000,22.9377,130.7351,244.1944
2761,53278.2344,100.0000,22.9358,201.5509,94.9944
2762,4341.2017,100.0000,22.9354,197.2222,188.5398
2763,58193.2812,100.0000,22.9373,257.2694,140.8829
2764,102709.1406,100.0000,22.9391,831.5612,626.1429
2765,-14632.8389,100.0000,22.9352,98.2474,127.5131
2766,20.8740,100.0000,22.9346,65.2544,65.2126
2767,37993.0859,100.0000,22.9368,223.0530,147.0668
2768,85662.7344,100.0000,22.9363,322.1247,150.7992
2769,4526.4893,100.0000,22.9378,64.9709,55.9179
2770,-8897.8535,100.0000,22.9414,44.6874,62.4831
2771,206826.1406,100.0000,22.9405,793.2802,379.6279
2772,13996.8906,100.0000,22.9411,109.5805,81.5867
2773,-9705.6807,100.0000,22.9394,53.1164,72.5278
2774,-95319.8984,100.0000,22.9407,271.0118,461.6516
2775,-32024.8867,100.0000,22.9413,455.5014,519.5511
2776,-926.3992,100.0000,22.9439,189.0249,190.8777
2777,-563.6902,100.0000,22.9470,105.2519,106.3793
2778,-36011.5430,100.0000,22.9476,168.2097,240.2328
2779,9902.3955,100.0000,22.9468,61.9490,42.1442
2780,31421.5234,100.0000,22.9445,152.4108,89.5677
2781,-5709.1367,100.0000,22.9448,68.6726,80.0909
2782,-45626.8555,100.0000,22.9412,226.7788,318.0325
2783,-9131.5762,100.0000,22.9418,198.2312,216.4943
2784,50627.0586,100.0000,22.9399,184.8398,83.5857
2785,-4037.1360,100.0000,22.9402,57.7112,65.7854
2786,36224.3672,100.0000,22.9410,625.2322,552.7835
2787,-2599.5654,100.0000,22.9420,49.5077,54.7069
2788,19831.7109,100.0000,22.9408,97.0194,57.3560
2789,9255.6836,100.0000,22.9396,147.9565,129.4452
2790,36486.0156,100.0000,22.9394,115.3000,42.3280
2791,30849.3477,100.0000,22.9404,125.1536,63.4549
2792,-9593.6123,100.0000,22.9383,257.4366,276.6238
2793,60828.2461,100.0000,22.9370,756.7771,635.1206
2794,-56766.4648,100.0000,22.9392,280.5498,394.0828
2795,4673.0039,100.0000,22.9405,204.9929,195.6469
2796,-542.3546,100.0000,22.9379,46.8316,47.9163
2797,33194.7188,100.0000,22.9354,201.3934,135.0040
2798,14612.6484,100.0000,22.9332,177.5479,148.3226
2799,29877.9980,100.0000,22.9324,243.7462,183.9902
2800,61325.0039,100.0000,22.9310,301.6573,179.0073
2801,-73707.0469,100.0000,22.9326,108.8075,256.2216
2802,-26250.8086,100.0000,22.9363,146.0789,198.5806
2803,-1045.6428,100.0000,22.9394,43.4417,45.5330
2804,11306.5186,100.0000,22.9434,144.9534,122.3403
2805,-12612.6133,100.0000,22.9468,52.7239,77.9491
2806,-58913.4531,100.0000,22.9452,1230.4211,1348.2480
2807,-5466.6479,100.0000,22.9440,107.3673,118.3006
2808,-114172.8047,100.0000,22.9434,192.5149,420.8605
2809,-6743.4712,100.0000,22.9410,56.0401,69.5271
2810,-27160.7812,100.0000,22.9445,211.6174,265.9389
2811,5448.3491,100.0000,22.9378,83.1948,72.2981
2812,-16733.4434,100.0000,22.9355,258.6828,292.1497
2813,39498.4297,100.0000,22.9395,170.4277,91.4309
2814,4122.5698,100.0000,22.9385,75.3305,67.0853
2815,-66708.2344,100.0000,22.9375,273.3445,406.7610
2816,-6377.4414,100.0000,22.9385,58.0292,70.7840
2817,-611.2098,100.0000,22.9392,119.0080,120.2305
2818,68696.8516,100.0000,22.9376,423.6305,286.2368
2819,7201.1641,100.0000,22.9372,56.4177,42.0153
2820,5563.8848,100.0000,22.9352,62.8879,51.7601
2821,8497.9629,100.0000,22.9387,57.9179,40.9220
2822,-47405.3555,100.0000,22.9413,103.2707,198.0814
2823,-4681.9917,100.0000,22.9432,66.4688,75.8327
2824,-143863.6094,100.0000,22.9424,165.0873,452.8145
2825,36709.5781,100.0000,22.9444,344.4243,271.0051
2826,1516.6531,100.0000,22.9414,53.8282,50.7949
2827,-4581.0928,100.0000,22.9428,57.2541,66.4162
2828,-80696.7656,100.0000,22.9420,296.1991,457.5926
2829,-21936.7871,100.0000,22.9423,90.5144,134.3880
2830,9473.7246,100.0000,22.9412,368.4288,349.4813
2831,-4867.5308,100.0000,22.9431,180.3344,190.0694
2832,-57.1136,100.0000,22.9430,34.3277,34.4419
2833,-270456.4688,100.0000,22.9457,651.4860,1192.3989
2834,-17427.9297,100.0000,22.9478,85.9729,120.8287
2835,320.0645,100.0000,22.9486,63.7189,63.0787
2836,-133273.9844,100.0000,22.9480,338.2525,604.8005
2837,-8084.6216,100.0000,22.9435,121.0662,137.2355
2838,-5168.5259,100.0000,22.9454,116.3190,126.6561
2839,-2095.6191,100.0000,22.9462,102.0830,106.2742
2840,-133302.3594,100.0000,22.9495,233.6729,500.2776
2841,-22386.0391,100.0000,22.9492,180.6005,225.3725
2842,20719.7422,100.0000,22.9467,132.9984,91.5589
2843,34103.4609,100.0000,22.9431,256.7698,188.5629
2844,74389.1875,100.0000,22.9456,667.2854,518.5070
2845,-1227.3635,100.0000,22.9419,207.4971,209.9518
2846,13071.4609,100.0000,22.9437,114.9189,88.7760
2847,2576.5381,100.0000,22.9452,42.1366,36.9835
2848,6055.9883,100.0000,22.9399,98.7872,86.6753
2849,105945.6172,100.0000,22.9357,542.8878,330.9966
2850,-13245.2588,100.0000,22.9373,69.0225,95.5130
2851,12273.4717,100.0000,22.9351,121.1439,96.5969
2852,13753.2803,100.0000,22.9383,152.2534,124.7469
2853,214742.8750,100.0000,22.9380,926.2612,496.7755
2854,-17732.5371,100.0000,22.9384,137.0152,172.4803
2855,-190.6509,100.0000,22.9385,155.8742,156.2555
2856,-92850.7656,100.0000,22.9355,509.7758,695.4774
2857,-42259.2148,100.0000,22.9336,313.9376,398.4561
2858,-7246.2158,100.0000,22.9348,36.7867,51.2791
2859,-32330.3672,100.0000,22.9335,139.5084,204.1692
2860,-35773.1953,100.0000,22.9400,111.8522,183.3986
2861,-13998.8096,100.0000,22.9390,152.0572,180.0548
2862,33190.1016,100.0000,22.9359,111.1196,44.7394
2863,-68346.4922,100.0000,22.9380,78.7847,215.4776
2864,-2184.7305,100.0000,22.9399,217.8431,222.2126
2865,-21581.3633,100.0000,22.9429,83.2685,126.4312
2866,-2680.9482,100.0000,22.9444,50.7302,56.0921
2867,468.1053,100.0000,22.9432,53.2026,52.2664
2868,-40618.1016,100.0000,22.9427,41.6197,122.8559
2869,-29498.6504,100.0000,22.9416,195.0967,254.0940
